,Insult,Comment
1820,0,strongwhom the god would destroystrongnn nit seem thatstrong obama in a classic act of hubri ha creat the mean of hi own destructionstrong through hi great histor contribut hi health care bill he ha struck what wa surelystrong intend to be a lethal blow against the oldest organ on earth an organ with someth on the order of a billion member with a cadr of hundr of thousand of highli train and dedic personnel and a histori of overcom polit threat that make obama look like a kindergartnernnim refer of cours to the cathol churchstrong now i dont mean that the archangel gabriel will appear out of the east to scourg the administr with a blaze sword though i would pay to see that what im say is that strongobama ha at last taken the step that we all knew he had in him the ultim act of arrog and contempt that will bring the forc of histori down upon himstrongnnth left ha alway underestim the cathol church stronghow mani divis ha the pope stalin onc ask molotov mock the church powerless in the modern era he wa not around to see john paul ii rend the bolshevik kingdom in twain at the climax of the cold war util the onli forc he requir moral certainti and absolut faith in the divin missionstrong most american leftist are a littl differ view the church as an anachron obsess with mediev idea have no place in the third millennium and popul with strang figur in outmod cloth if not with an endless parad of childmolest nnstrongwhat they overlook is two thousand year of historystrong an organ doe not surviv for that length of time and no other organ ha without intern thing not complet understood by even the deepest thinker among us strongnnth church surviv the fall of rome the barbarian the first muslim upsurg sever schism the renaiss princ the 20thcenturi totalitarian and it own plung into decad and it will also surviv modernismstrong which is in fact what it confront in obama a man of vast though superfici sophist and littl insight who ha punch all the ticket avail to him in hi epoch and cultur and truli believ there is noth els strong and now thi man afraid of reveal hi own colleg transcript think he can take on the church of peter found a millennium befor the appear of ani nation now exist on thi earthstrongnnnread more httpwwwamericanthinkercom201202whomthegodswoulddestroyhtmlixzz1mknby0d3
1821,0,are you fuck kid me
1822,0,we know whom obama loveshimself onli and alway
1823,0,kachina2 xa0ar you kid or just so stupid xa0th want to run the countri xa0h cant run a household budget xa0oh wait let blame it on the bank xa0bastard want there money back xa0ah you have to love the ndp
1824,1,yeahi bet you inbr hillbilli
1825,0,spanspanspanspanchiara hai fatto tutto da sola io ho commentato quello che ho letto sottolineando una tendenza generalernspanspanspanspan
1826,0,just need to sign on then no worri benefit will ensur ther stay
1827,0,thought it would be lung cancer
1828,0,updat may be slow but atleast you have a reason to updat not just for a facebook integr and io is small and doesnt have much that in it except the app so it obviou updat is easynnand i can alway but custom rom with android 40 on my phone so android win again
1829,0,onli her palm and the bottom of her feet are white
1830,1,woowww you realli are an idiot you need to go to school like realli bad
1831,0,claudel washington wa a starter too
1832,1,your a sick fuck
1833,0,what your point who ever score the most win
1834,0,shooter xa0xa0tpbderek see just like i said someon ha to fuck score
1835,0,holi shit i didnt realiz that
1836,0,where do those bless come from
1837,1,stupid jerk call child rape anal sex it call anal rape you sick freak
1838,0,pmendez cite as proof of hi point that keynesian econom doe not work an articl in wikipedia which is prefac by thi articl need attent from an expert on the subject pleas add a reason or a talk paramet to thi templat to explain the issu with the articlennin other word what were see here is conserv parrot other conserv baloneynnpleas show me just one fact use by conserv
1839,0,how are the dodger a one man show kemp didnt play 15 game and they still kept on win
1840,1,danamdnnnnny have reali no clue on everi singl idiot comment of all your postsnw all dont enjoy your stupid pro amd bullshit ignorancenpleas crawl back then in the fat ass of your gay love buddi charliendemerjian semiinaccur and tri to find the light insid u stupid fagnnnnnw reali dont need and want your post here anymor
1841,0,yeah i got the same thing about 34 week ago xa0just couldnt post with it anymor xa0no email messag or anyth xa0even when i tri to post xa0just frozen
1842,1,your dad is a pecker jerk
1843,0,he is depend on the veri short term memori vote
1844,0,video breitbart vs cenk uygar over rape at xe2x80x9coccupyxe2x80x9d campsnpost at 952 pm on februari 14 2012 by allahpunditnnvia breitbart tv i should have guess that eventu wexe2x80x99d be argu over whether xe2x80x9coccupyxe2x80x9d ha a problem with crime notwithstand the long long long long long list of alleg crimin activ at the encampa rememb thing at zuccotti park got so bad that a womenonli tent wa set up so that therexe2x80x99d be strength in number against sexual predat some feminist site critic xe2x80x9coccupyxe2x80x9d for it rape problem back dure the movementxe2x80x99 brief heyday even huffpo report on xe2x80x9cmultipl incid of assault drug deal and drug use rape and attempt rape accord to convers with numer protestersxe2x80x9d per breitbart in the clip that detail appar didnxe2x80x99t make it into their book and of cours we onli know about some of what went on at least one xe2x80x9coccupyxe2x80x9d camp remind victim that xe2x80x9cw do not encourag the involv of the polic in our communityxe2x80x9d and a new york citi cop told big journalismxe2x80x99 joel pollak that xe2x80x9cther are mani incid of sexual touch and grope that goe unreport to us mainli becaus the alleg victim is either too stone or high to properli id them or they xe2x80x98dont want to get the guy in troublexe2x80x99xe2x80x9d some nation media outlet report on the attack too thi is whi of cours breitbart wa yell at the occupi outsid cpac to xe2x80x9cstop rape peoplexe2x80x9d but now that the movement is gear up for a big spring comeback i guess itxe2x80x99 time for the leftxe2x80x99 whitewash to be in earnest itxe2x80x99 a nice bookend to their demagogueri over the tucson shoot in that case tea partier were blame for a crime that no tea partier commit wherea here no occupi are blame for a crime that quit a few occupi allegedli commit fourteen minut but well worth itnnvideonnhttphotaircomarchives20120214videobreitbartvscenkuygaroverrapeatoccupycamp
1845,1,lolwhen im with my homi i invit 3 bitch in my room your sister for my right nutyour girl for my left nut you moma for my dick nit a parti xf0x9fx91x99 it a partyxf0x9fx8dxbb i come bitchsxe2x9cx8cxf0x9fx94xab say uh
1846,1,got a problem with haitian peopl dumb fuck he not even haitian ignor ass nigga
1847,0,well i alway just call it pitch
1848,0,lol watch so much basebal befor bed ha been give me weird dream last night i dream i got call to play left field for the ranger haha consid im right hand 54 and a girl i dont think that would work out well but it wa awesom
1849,0,i would total agre fuck motion game achiev are where it at
1850,0,so are you better off now than you were befor bho wa elect
1851,0,dont threaten me stevenev ever threaten me
1852,0,i think thi wa man on girl so i dont understand your comment
1853,0,i do not believ so xa0just like the scotu cannot declar war
1854,0,no kid how did you learn to type
1855,1,go chang your tampon maggot
1856,1,a guy born with a silver spoon in hi asshol david mccullough jr deliv thi speech are you a fuck dumb ass pleas tell me what your problem is with thi im guess your mother must have fuck let you suckl her tit until you graduat high school then you got piss off at her when she push you off her tit and call her the worst mother ever oh boo fuck hoo that mean man said your not special i watch thi think thi guy is gonna be some jack ass and in realiti he gave a great speech and spoke some beauti truth you honestli must be the type of person who tri to make the occupi movement look badar you a fuck agent provocateur i wanna call you a stupid fuck hippi but that would be an insult to them
