,Unnamed: 0,Insult,Comment,Sentiment
1923,1923,0,httptcolbphn8o5 httpsharesqngko httpsharesqplm8 inherit httpsharesqmm2k httpsharesqmnpx the httptcoyqdpnkvm httpsharesqnx3h wind httptcobsxx1whh httptcooj9w5oae 0bama httpsharesqveog httptcor5ha6h89 in httptcohhgn3i9r 2o12 httptcoc2kmuftr httptcog3vxfi0r httppaperlif1334936874 they d0 abs0lutely n0thing httpbitlymrzlgv httpsharesqiai2 delusi0nalhttpbitlymrzlgv httptcoyhelahaq httpsharesqzcvl angry httpbitlymrzlgv httptcoic3kvhem selfish httpbitlymrzlgv httpsharesqzt0k httpsharesqzmxa lying httpbitlymrzlgv httpsharesqzcvl httpsharesqzst3 stingy httpbitlymrzlgv httpsharesqi7em c0rrupt httpbitlymrzlgv httpsharesqztz6 greedy httpbitlymrzlgv httpsharesqkujt httpsharesqz7im crooked httpbitlymrzlgv httpsharesqztz6 httpsharesqcygh c0mmunist httpbitlymrzlgv httpsharesqztvq httpsharesq8ubh republican ufeffufeffhttpbitlymrzlgv httpsharesqiai2 httptcot7tg35pf all have committed ufeff p0litical suicideufeff4 2o12 httpsharesqkujt the unreelectable bigtimeufeff lazy whiningass crybaby pathetic httptcoyhelahaq loser httptcoyxvuisfr demon j0hnhttpbitlymrzlgv the httptcov2lfbeyg pacifier sucka b0ehner httptcosrguvysy damn rite httpsharesq8dfn lugar is definitely out httpsharesqzlij youre next the unm0tivated unreelectableufeff well kn0wn super dastardly weakminded httptcoyhelahaq s0rryass quitter loser httptcoyxvuisfr demon eric httpbitlymrzlgv ufeffthe cowardly httpsharesqm38b httptcov2lfbeyg weasel cant0r httptcosrguvysy damn rite httpsharesq8dfn lugar is definitely out httpsharesqzlij youre next httptcorxnmrt38 the 0ld ufeffhttptco3xgn4fpb dumbass loser httptcoyhelahaq demon it definitelyufeff time 2retire httptcoyxvuisfr mitch httpbitlymrzlgv the bigg httptcov2lfbeyg time evil snitch httpsharesqi1ly mcc0nnell httptcosrguvysy damn rite httpsharesq8ubh lugar is definitely out httpsharesqzlij youre next inherit httpgoogloi4s8 the httptcoimmdufcc windufeff you areufeff most definitelyufeff g0ing httpsharesqbkpn 2b0w d0wn httpsharesq8ubh believe httpsharesq8dfn y0ur 0bstructionism httpsharesqkujt d0 abs0lutely n0thing httpbitlymrzlgv final day arufeffe most definitely numbered httptcot7tg35pf it is permanently engraved in st0ne httpbitlymrzlgv damn rite httptco01k4wu4w president obama httptcolis1macd a man 0f all the pe0ple in 2o12 httptcoimmdufcc forward give moe powwa 2da peep,-0.1127450980392157
1924,1924,0,psh dy shoqet e mia enxhin tba dhe zeshkanen otr qe jane shum dreqe hahaha jeni shum te mira moj dreqe djj te lutem shum kg e ndjej mungesen tende r nga rrepistia tba,0.2
1925,1925,0,you mean like that one francour just hit right,-0.01339285714285715
1926,1926,0,yo this shit raw reminds me of the number 1 playaz their song hater go hardu2026 now thatu2019s a crew i can fuck with check out their song and fuck the hatersu2028haters httpwwwyoutubecomwatchvxc6po8xny1s,-0.3076923076923077
1927,1927,0,hello mr whiteto the other teacher we really want to come back to howick historical village we have injoyed being with you a you know this is one of a sir douglas bader student i really miss how mr white took u to the school class and teached u some skill and how we are not allowed to right with our left hand only right well if you get this message please comment back n well my name is potoae and please comment bacl n love you howick historical village,0.10357142857142858
1928,1928,0,i see celtic fan are having a hate the heat orgy here but watch you guy disappear at the end of the game,-0.6000000000000001
1929,1929,0,and with the heat index it is even hotter,0.0
1930,1930,1,youre an idiot,-0.8
1931,1931,0,maybe the mp should take a pay cut to show the way,0.0
1932,1932,0,flute a fuck,-0.4
1933,1933,0,why would anyone listen or seriously consider any comment from juan williams im a little confused a to why he is a fox news contributor since he hold such extreme liberal view do you think msnbc ha any real conservative on their network joe scarbourghxc2xa0doesnt count a while he always say he is a conservative he is the biggest republican and conservative basher on thier network he make al fraken sharpton chris i getxc2xa0a thrill up my legxc2xa0everytime obama speaks matthew ed i couldnt find my as with either hand schultzxc2xa0rachel aka pauly from the wonder year tv show maddow and lawrence yes im an admitted socalist odonnelllook moderate xc2xa0,-0.12083333333333335
1934,1934,0,she shit rivet in the tub,-0.2
1935,1935,1,well said that youre all mouth and no fact ha no bearing keep repeating it though eventually youll convince other idiot that you know something,-0.4625
1936,1936,0,then why are republican the party with not one but two gay auxilliarries goproud and the log cabin rerpublicans,0.4166666666666667
1937,1937,0,jesus im so fucking sorry the whole fucking world is teeming with perpetual drunk driver and you get caught moving to a parking lot so messed up,-0.35
1938,1938,0,ok whitey have a good night,0.6
1939,1939,0,bench him then his bat cool and hell hit around 200 once he get some playing time,0.35
1940,1940,0,if you want to make your online marketing video viral you must be updated with the latest technological advancement and make use of that on your next video for example if the camera youu2019re using is a little bit outdated and produce low quality video then it must be time to purchase a new one or if your editing software ha limited capability get another one that offer more capability that will improve the quality and life of your video,0.0596793831168831
1941,1941,0,just to educate you my brother you and kim may be the bigot if he liking your post because he asian too,0.0
1942,1942,0,the state is not dictating how catholic prey it is not establishing a religion nor is it preventing catholic fromxc2xa0 practicing their religion with or without contraception what it is doing is making contraceptive available on health insurance policy that catholic owned business provide because it is available you dont have to use it however those employed who wish to can do so,0.16
1943,1943,0,first i am not mrnsecondi saw that before like so many time so far,0.2833333333333333
1944,1944,0,even without the pool of water,0.0
1945,1945,1,and your word sure the fuck doe not a mandate makenn90 of your gene are shared with a fucking bananaxa0 get over yourself,-0.16666666666666666
1946,1946,1,i would sooner cut my own throat than hand that piece of crap the knife to do me slowly f u no way hell no romney yall go to hell you son of sick bitch that follow him,-0.1910714285714286
1947,1947,0,you never commented on the running,0.0
1948,1948,0,is the five shot on location in an old folk home xc2xa0i think they were pretty bang opinionwise but geeznnncoming up next on the five teenager on skateboard scary or silly xc2xa0but before that well remember the good old day by talking about how television in the 50 wa more wholesome than it is today,0.08124999999999999
1949,1949,0,it sure isxa0 im a coal fire man,0.5
1950,1950,0,this wholexc2xa0 david brockmedia matter thing now explains why so many of his troll are homosexual activistsxc2xa0xc2xa0 when you read the blogger it at first seems like there are a lot of homosexual activist blogging but it really is just one big david brock xe2x80x9cborgxe2x80x9dxc2xa0xc2xa0xc2xa0xc2xa0xc2xa0 usually the david brock borg homosexual blogger all say the same thingsxc2xa0xc2xa0xc2xa0 they all slander fox newsxc2xa0 they all slander christiansxc2xa0 they all attack in unison whatever republican candidate is at the top during any particular weekndavid brock xc2xa0wrote of his experience at berkelynxe2x80x9cat berkeley i had no cause to associate conservatism with prejudice against gay in the early xe2x80x9880s gay issue werenxe2x80x99t polarizing our campusxe2x80xa6since arriving in berkeley i no longer put aside my deeper desire with some hesitation during my freshman year i went on uneasy date and had hurried xc2xa0s e x u a l encounter with other guy in neighboring dorm by the end of the year i considered myself gay and had surprisingly little trouble accepting that realityxe2x80xa6xe2x80x9d nduring the summer after his freshman year he writes he wa attracted to a fellow student referred to in his book a xe2x80x9candrewxe2x80x9d xe2x80x9ca blond blueeyed dreamboat of the brad pitt varietyxe2x80xa6xe2x80x9d while they both worked with calpirg the california public interest group nxc2xa0,0.13776041666666666
1951,1951,1,dude if you change you username toxa0specifyxa0against someone then youre a butthurt fag,0.0
1952,1952,0,ladyanne where did you get your 3 fact i really want to know i dont believe it for a second and would like to know where you pulled that number fromnn nnabby johnson author of unplanned tell of her time with planned parenthood and how she would partake in budget meeting they literally doubled their quota for abortion for the upcoming year to double the current year and by quota i do mean that staff wa being told to encourage twice a many abortion to meet these number that is what planned parenthood is about,0.06458333333333334
1953,1953,1,why is manber such a shit rapper,-0.1
1954,1954,0,rourke need to give me a fucking likexa0my biggest problem is licensing xa0i am actually kind of disapointed that the republican never touched health care when they had the majority xa0i wish they would have taken milton friedman idea one of the main influence of reaganomics and taken the licensing power away from the american medical association xa0i trust nurse and would have no problem with a nurse treating me rather than going bankrupt seeing a doctor,0.03333333333333333
1955,1955,0,romney step in it with gay marriage linennvia buzzfeed which missed something of an attack angle from the right in this short romney riff on gay marriage romney say he wanted to stop the gay marriage ruling so it didnt go across the country nntoo bad he wasnt thinking that way when he implemented the model for obamacare at the statelevel a romneycare huh or wa hennvideo of romneynnhttpwwwyoutubecomwatchfeatureplayerembeddedvrfpnuwm5anndan riehl,0.13928571428571432
